frame,t_epoch,t_rel,len,plane,tunneled,teid,ip_in_src,ip_in_dst,l4_proto,sport,dport,proto,label
4024,1780399142.207068000,41.749609000,1516,user,0,,192.168.70.134,192.168.70.129,,,,IPv4,gtpu_n3_fragment
4025,1780399142.207253000,41.749794000,1516,user,0,,192.168.70.134,192.168.70.129,,,,IPv4,gtpu_n3_fragment
4026,1780399142.207253000,41.749794000,1516,user,0,,192.168.70.134,192.168.70.129,,,,IPv4,gtpu_n3_fragment
4027,1780399142.207886000,41.750427000,1516,user,0,,192.168.70.134,192.168.70.129,,,,IPv4,gtpu_n3_fragment
4028,1780399142.207887000,41.750428000,1516,user,0,,192.168.70.134,192.168.70.129,,,,IPv4,gtpu_n3_fragment
4029,1780399142.208079000,41.750620000,1516,user,0,,192.168.70.134,192.168.70.129,,,,IPv4,gtpu_n3_fragment
4030,1780399142.208079000,41.750620000,1516,user,0,,192.168.70.134,192.168.70.129,,,,IPv4,gtpu_n3_fragment
4031,1780399142.208802000,41.751343000,1516,user,0,,192.168.70.134,192.168.70.129,,,,IPv4,gtpu_n3_fragment
4032,1780399142.208802000,41.751343000,1516,user,0,,192.168.70.134,192.168.70.129,,,,IPv4,gtpu_n3_fragment
4033,1780399142.208986000,41.751527000,1516,user,0,,192.168.70.134,192.168.70.129,,,,IPv4,gtpu_n3_fragment
4034,1780399142.208986000,41.751527000,1516,user,0,,192.168.70.134,192.168.70.129,,,,IPv4,gtpu_n3_fragment
4035,1780399142.209698000,41.752239000,1516,user,0,,192.168.70.134,192.168.70.129,,,,IPv4,gtpu_n3_fragment
4036,1780399142.209698000,41.752239000,1516,user,0,,192.168.70.134,192.168.70.129,,,,IPv4,gtpu_n3_fragment
4037,1780399142.209887000,41.752428000,1516,user,0,,192.168.70.134,192.168.70.129,,,,IPv4,gtpu_n3_fragment
4038,1780399142.209887000,41.752428000,1516,user,0,,192.168.70.134,192.168.70.129,,,,IPv4,gtpu_n3_fragment
4039,1780399142.210634000,41.753175000,1516,user,0,,192.168.70.134,192.168.70.129,,,,IPv4,gtpu_n3_fragment
4040,1780399142.210634000,41.753175000,1516,user,0,,192.168.70.134,192.168.70.129,,,,IPv4,gtpu_n3_fragment
4041,1780399142.210823000,41.753364000,1516,user,0,,192.168.70.134,192.168.70.129,,,,IPv4,gtpu_n3_fragment
4042,1780399142.210823000,41.753364000,1516,user,0,,192.168.70.134,192.168.70.129,,,,IPv4,gtpu_n3_fragment
4043,1780399142.211553000,41.754094000,1516,user,0,,192.168.70.134,192.168.70.129,,,,IPv4,gtpu_n3_fragment
4044,1780399142.211553000,41.754094000,1516,user,0,,192.168.70.134,192.168.70.129,,,,IPv4,gtpu_n3_fragment
4045,1780399142.211739000,41.754280000,1516,user,0,,192.168.70.134,192.168.70.129,,,,IPv4,gtpu_n3_fragment
4046,1780399142.211739000,41.754280000,1516,user,0,,192.168.70.134,192.168.70.129,,,,IPv4,gtpu_n3_fragment
4047,1780399142.212425000,41.754966000,1516,user,0,,192.168.70.134,192.168.70.129,,,,IPv4,gtpu_n3_fragment
4048,1780399142.212425000,41.754966000,1516,user,0,,192.168.70.134,192.168.70.129,,,,IPv4,gtpu_n3_fragment
4049,1780399142.212615000,41.755156000,1516,user,0,,192.168.70.134,192.168.70.129,,,,IPv4,gtpu_n3_fragment
4050,1780399142.212616000,41.755157000,1516,user,0,,192.168.70.134,192.168.70.129,,,,IPv4,gtpu_n3_fragment
4051,1780399142.213332000,41.755873000,1516,user,0,,192.168.70.134,192.168.70.129,,,,IPv4,gtpu_n3_fragment
4052,1780399142.213333000,41.755874000,1516,user,0,,192.168.70.134,192.168.70.129,,,,IPv4,gtpu_n3_fragment
4053,1780399142.213513000,41.756054000,1516,user,0,,192.168.70.134,192.168.70.129,,,,IPv4,gtpu_n3_fragment
4054,1780399142.213513000,41.756054000,1516,user,0,,192.168.70.134,192.168.70.129,,,,IPv4,gtpu_n3_fragment
4055,1780399142.214355000,41.756896000,1516,user,0,,192.168.70.134,192.168.70.129,,,,IPv4,gtpu_n3_fragment
4056,1780399142.214355000,41.756896000,1516,user,0,,192.168.70.134,192.168.70.129,,,,IPv4,gtpu_n3_fragment
4057,1780399142.214549000,41.757090000,1516,user,0,,192.168.70.134,192.168.70.129,,,,IPv4,gtpu_n3_fragment
4058,1780399142.214549000,41.757090000,1516,user,0,,192.168.70.134,192.168.70.129,,,,IPv4,gtpu_n3_fragment
4059,1780399142.215149000,41.757690000,1516,user,0,,192.168.70.134,192.168.70.129,,,,IPv4,gtpu_n3_fragment
4060,1780399142.215150000,41.757691000,1516,user,0,,192.168.70.134,192.168.70.129,,,,IPv4,gtpu_n3_fragment
4061,1780399142.215339000,41.757880000,1516,user,0,,192.168.70.134,192.168.70.129,,,,IPv4,gtpu_n3_fragment
4062,1780399142.215339000,41.757880000,1516,user,0,,192.168.70.134,192.168.70.129,,,,IPv4,gtpu_n3_fragment
4063,1780399142.216983000,41.759524000,1516,user,0,,192.168.70.134,192.168.70.129,,,,IPv4,gtpu_n3_fragment
4064,1780399142.216983000,41.759524000,1516,user,0,,192.168.70.134,192.168.70.129,,,,IPv4,gtpu_n3_fragment
4065,1780399142.217166000,41.759707000,1516,user,0,,192.168.70.134,192.168.70.129,,,,IPv4,gtpu_n3_fragment
4066,1780399142.217166000,41.759707000,1516,user,0,,192.168.70.134,192.168.70.129,,,,IPv4,gtpu_n3_fragment
4067,1780399142.217179000,41.759720000,1516,user,0,,192.168.70.134,192.168.70.129,,,,IPv4,gtpu_n3_fragment
4068,1780399142.217179000,41.759720000,1516,user,0,,192.168.70.134,192.168.70.129,,,,IPv4,gtpu_n3_fragment
4069,1780399142.217354000,41.759895000,1516,user,0,,192.168.70.134,192.168.70.129,,,,IPv4,gtpu_n3_fragment
4070,1780399142.217355000,41.759896000,1516,user,0,,192.168.70.134,192.168.70.129,,,,IPv4,gtpu_n3_fragment
4071,1780399142.217462000,41.760003000,100,user,1,0x00000001,12.1.1.132,104.18.27.209,TCP,51311,443,GTP/TCP,benign_background
4072,1780399142.217464000,41.760005000,100,user,1,0x00000001,12.1.1.132,104.18.27.209,TCP,51311,443,GTP/TCP,benign_background
4073,1780399142.217478000,41.760019000,100,user,1,0x00000001,12.1.1.132,104.18.27.209,TCP,51311,443,GTP/TCP,benign_background
4074,1780399142.217479000,41.760020000,100,user,1,0x00000001,12.1.1.132,104.18.27.209,TCP,51311,443,GTP/TCP,benign_background
4075,1780399142.217861000,41.760402000,1516,user,0,,192.168.70.134,192.168.70.129,,,,IPv4,gtpu_n3_fragment
4076,1780399142.217861000,41.760402000,1516,user,0,,192.168.70.134,192.168.70.129,,,,IPv4,gtpu_n3_fragment
4077,1780399142.218051000,41.760592000,1516,user,0,,192.168.70.134,192.168.70.129,,,,IPv4,gtpu_n3_fragment
4078,1780399142.218051000,41.760592000,1516,user,0,,192.168.70.134,192.168.70.129,,,,IPv4,gtpu_n3_fragment
4079,1780399142.218787000,41.761328000,1516,user,0,,192.168.70.134,192.168.70.129,,,,IPv4,gtpu_n3_fragment
4080,1780399142.218787000,41.761328000,1516,user,0,,192.168.70.134,192.168.70.129,,,,IPv4,gtpu_n3_fragment
4081,1780399142.218979000,41.761520000,1516,user,0,,192.168.70.134,192.168.70.129,,,,IPv4,gtpu_n3_fragment
4082,1780399142.218979000,41.761520000,1516,user,0,,192.168.70.134,192.168.70.129,,,,IPv4,gtpu_n3_fragment
4083,1780399142.220221000,41.762762000,1516,user,0,,192.168.70.134,192.168.70.129,,,,IPv4,gtpu_n3_fragment
4084,1780399142.220222000,41.762763000,1516,user,0,,192.168.70.134,192.168.70.129,,,,IPv4,gtpu_n3_fragment
4085,1780399142.220408000,41.762949000,1516,user,0,,192.168.70.134,192.168.70.129,,,,IPv4,gtpu_n3_fragment
4086,1780399142.220408000,41.762949000,1516,user,0,,192.168.70.134,192.168.70.129,,,,IPv4,gtpu_n3_fragment
4087,1780399142.220654000,41.763195000,1516,user,0,,192.168.70.134,192.168.70.129,,,,IPv4,gtpu_n3_fragment
4088,1780399142.220654000,41.763195000,1516,user,0,,192.168.70.134,192.168.70.129,,,,IPv4,gtpu_n3_fragment
4089,1780399142.220846000,41.763387000,1516,user,0,,192.168.70.134,192.168.70.129,,,,IPv4,gtpu_n3_fragment
4090,1780399142.220846000,41.763387000,1516,user,0,,192.168.70.134,192.168.70.129,,,,IPv4,gtpu_n3_fragment
4091,1780399142.221560000,41.764101000,1516,user,0,,192.168.70.134,192.168.70.129,,,,IPv4,gtpu_n3_fragment
4092,1780399142.221560000,41.764101000,1516,user,0,,192.168.70.134,192.168.70.129,,,,IPv4,gtpu_n3_fragment
4093,1780399142.221744000,41.764285000,1516,user,0,,192.168.70.134,192.168.70.129,,,,IPv4,gtpu_n3_fragment
4094,1780399142.221744000,41.764285000,1516,user,0,,192.168.70.134,192.168.70.129,,,,IPv4,gtpu_n3_fragment
4095,1780399142.222427000,41.764968000,1516,user,0,,192.168.70.134,192.168.70.129,,,,IPv4,gtpu_n3_fragment
4096,1780399142.222427000,41.764968000,1516,user,0,,192.168.70.134,192.168.70.129,,,,IPv4,gtpu_n3_fragment
4097,1780399142.222616000,41.765157000,1516,user,0,,192.168.70.134,192.168.70.129,,,,IPv4,gtpu_n3_fragment
4098,1780399142.222617000,41.765158000,1516,user,0,,192.168.70.134,192.168.70.129,,,,IPv4,gtpu_n3_fragment
4099,1780399142.223376000,41.765917000,1516,user,0,,192.168.70.134,192.168.70.129,,,,IPv4,gtpu_n3_fragment
4100,1780399142.223376000,41.765917000,1516,user,0,,192.168.70.134,192.168.70.129,,,,IPv4,gtpu_n3_fragment
4101,1780399142.223564000,41.766105000,1516,user,0,,192.168.70.134,192.168.70.129,,,,IPv4,gtpu_n3_fragment
4102,1780399142.223565000,41.766106000,1516,user,0,,192.168.70.134,192.168.70.129,,,,IPv4,gtpu_n3_fragment
4103,1780399142.224303000,41.766844000,1516,user,0,,192.168.70.134,192.168.70.129,,,,IPv4,gtpu_n3_fragment
4104,1780399142.224304000,41.766845000,1516,user,0,,192.168.70.134,192.168.70.129,,,,IPv4,gtpu_n3_fragment
4105,1780399142.224493000,41.767034000,1516,user,0,,192.168.70.134,192.168.70.129,,,,IPv4,gtpu_n3_fragment
4106,1780399142.224493000,41.767034000,1516,user,0,,192.168.70.134,192.168.70.129,,,,IPv4,gtpu_n3_fragment
4107,1780399142.225162000,41.767703000,1516,user,0,,192.168.70.134,192.168.70.129,,,,IPv4,gtpu_n3_fragment
4108,1780399142.225162000,41.767703000,1516,user,0,,192.168.70.134,192.168.70.129,,,,IPv4,gtpu_n3_fragment
4109,1780399142.225355000,41.767896000,1516,user,0,,192.168.70.134,192.168.70.129,,,,IPv4,gtpu_n3_fragment
4110,1780399142.225355000,41.767896000,1516,user,0,,192.168.70.134,192.168.70.129,,,,IPv4,gtpu_n3_fragment
4111,1780399142.226089000,41.768630000,1516,user,0,,192.168.70.134,192.168.70.129,,,,IPv4,gtpu_n3_fragment
4112,1780399142.226089000,41.768630000,1516,user,0,,192.168.70.134,192.168.70.129,,,,IPv4,gtpu_n3_fragment
4113,1780399142.226277000,41.768818000,1516,user,0,,192.168.70.134,192.168.70.129,,,,IPv4,gtpu_n3_fragment
4114,1780399142.226277000,41.768818000,1516,user,0,,192.168.70.134,192.168.70.129,,,,IPv4,gtpu_n3_fragment
4115,1780399142.227008000,41.769549000,1516,user,0,,192.168.70.134,192.168.70.129,,,,IPv4,gtpu_n3_fragment
4116,1780399142.227008000,41.769549000,1516,user,0,,192.168.70.134,192.168.70.129,,,,IPv4,gtpu_n3_fragment
4117,1780399142.227196000,41.769737000,1516,user,0,,192.168.70.134,192.168.70.129,,,,IPv4,gtpu_n3_fragment
4118,1780399142.227196000,41.769737000,1516,user,0,,192.168.70.134,192.168.70.129,,,,IPv4,gtpu_n3_fragment
4119,1780399142.228613000,41.771154000,1516,user,0,,192.168.70.134,192.168.70.129,,,,IPv4,gtpu_n3_fragment
4120,1780399142.228613000,41.771154000,1516,user,0,,192.168.70.134,192.168.70.129,,,,IPv4,gtpu_n3_fragment
4121,1780399142.228800000,41.771341000,1516,user,0,,192.168.70.134,192.168.70.129,,,,IPv4,gtpu_n3_fragment
4122,1780399142.228800000,41.771341000,1516,user,0,,192.168.70.134,192.168.70.129,,,,IPv4,gtpu_n3_fragment
4123,1780399142.228999000,41.771540000,1516,user,0,,192.168.70.134,192.168.70.129,,,,IPv4,gtpu_n3_fragment
4124,1780399142.228999000,41.771540000,1516,user,0,,192.168.70.134,192.168.70.129,,,,IPv4,gtpu_n3_fragment
4125,1780399142.229011000,41.771552000,1516,user,0,,192.168.70.134,192.168.70.129,,,,IPv4,gtpu_n3_fragment
4126,1780399142.229011000,41.771552000,1516,user,0,,192.168.70.134,192.168.70.129,,,,IPv4,gtpu_n3_fragment
4127,1780399142.229970000,41.772511000,1516,user,0,,192.168.70.134,192.168.70.129,,,,IPv4,gtpu_n3_fragment
4128,1780399142.229971000,41.772512000,1516,user,0,,192.168.70.134,192.168.70.129,,,,IPv4,gtpu_n3_fragment
4129,1780399142.230158000,41.772699000,1516,user,0,,192.168.70.134,192.168.70.129,,,,IPv4,gtpu_n3_fragment
4130,1780399142.230158000,41.772699000,1516,user,0,,192.168.70.134,192.168.70.129,,,,IPv4,gtpu_n3_fragment
4131,1780399142.230600000,41.773141000,1516,user,0,,192.168.70.134,192.168.70.129,,,,IPv4,gtpu_n3_fragment
4132,1780399142.230600000,41.773141000,1516,user,0,,192.168.70.134,192.168.70.129,,,,IPv4,gtpu_n3_fragment
4133,1780399142.230790000,41.773331000,1516,user,0,,192.168.70.134,192.168.70.129,,,,IPv4,gtpu_n3_fragment
4134,1780399142.230790000,41.773331000,1516,user,0,,192.168.70.134,192.168.70.129,,,,IPv4,gtpu_n3_fragment
4135,1780399142.231468000,41.774009000,1516,user,0,,192.168.70.134,192.168.70.129,,,,IPv4,gtpu_n3_fragment
4136,1780399142.231469000,41.774010000,1516,user,0,,192.168.70.134,192.168.70.129,,,,IPv4,gtpu_n3_fragment
4137,1780399142.231655000,41.774196000,1516,user,0,,192.168.70.134,192.168.70.129,,,,IPv4,gtpu_n3_fragment
4138,1780399142.231655000,41.774196000,1516,user,0,,192.168.70.134,192.168.70.129,,,,IPv4,gtpu_n3_fragment
4139,1780399142.232403000,41.774944000,1516,user,0,,192.168.70.134,192.168.70.129,,,,IPv4,gtpu_n3_fragment
4140,1780399142.232404000,41.774945000,1516,user,0,,192.168.70.134,192.168.70.129,,,,IPv4,gtpu_n3_fragment
4141,1780399142.232577000,41.775118000,1516,user,0,,192.168.70.134,192.168.70.129,,,,IPv4,gtpu_n3_fragment
4142,1780399142.232577000,41.775118000,1516,user,0,,192.168.70.134,192.168.70.129,,,,IPv4,gtpu_n3_fragment
4143,1780399142.233302000,41.775843000,1516,user,0,,192.168.70.134,192.168.70.129,,,,IPv4,gtpu_n3_fragment
4144,1780399142.233302000,41.775843000,1516,user,0,,192.168.70.134,192.168.70.129,,,,IPv4,gtpu_n3_fragment
4145,1780399142.233486000,41.776027000,1516,user,0,,192.168.70.134,192.168.70.129,,,,IPv4,gtpu_n3_fragment
4146,1780399142.233486000,41.776027000,1516,user,0,,192.168.70.134,192.168.70.129,,,,IPv4,gtpu_n3_fragment
4147,1780399142.234222000,41.776763000,1516,user,0,,192.168.70.134,192.168.70.129,,,,IPv4,gtpu_n3_fragment
4148,1780399142.234222000,41.776763000,1516,user,0,,192.168.70.134,192.168.70.129,,,,IPv4,gtpu_n3_fragment
4149,1780399142.234411000,41.776952000,1516,user,0,,192.168.70.134,192.168.70.129,,,,IPv4,gtpu_n3_fragment
4150,1780399142.234411000,41.776952000,1516,user,0,,192.168.70.134,192.168.70.129,,,,IPv4,gtpu_n3_fragment
4151,1780399142.235123000,41.777664000,1516,user,0,,192.168.70.134,192.168.70.129,,,,IPv4,gtpu_n3_fragment
4152,1780399142.235124000,41.777665000,1516,user,0,,192.168.70.134,192.168.70.129,,,,IPv4,gtpu_n3_fragment
4153,1780399142.235312000,41.777853000,1516,user,0,,192.168.70.134,192.168.70.129,,,,IPv4,gtpu_n3_fragment
4154,1780399142.235312000,41.777853000,1516,user,0,,192.168.70.134,192.168.70.129,,,,IPv4,gtpu_n3_fragment
4155,1780399142.236033000,41.778574000,1516,user,0,,192.168.70.134,192.168.70.129,,,,IPv4,gtpu_n3_fragment
4156,1780399142.236033000,41.778574000,1516,user,0,,192.168.70.134,192.168.70.129,,,,IPv4,gtpu_n3_fragment
4157,1780399142.236221000,41.778762000,1516,user,0,,192.168.70.134,192.168.70.129,,,,IPv4,gtpu_n3_fragment
4158,1780399142.236221000,41.778762000,1516,user,0,,192.168.70.134,192.168.70.129,,,,IPv4,gtpu_n3_fragment
4159,1780399142.236962000,41.779503000,1516,user,0,,192.168.70.134,192.168.70.129,,,,IPv4,gtpu_n3_fragment
4160,1780399142.236962000,41.779503000,1516,user,0,,192.168.70.134,192.168.70.129,,,,IPv4,gtpu_n3_fragment
4161,1780399142.237156000,41.779697000,1516,user,0,,192.168.70.134,192.168.70.129,,,,IPv4,gtpu_n3_fragment
4162,1780399142.237156000,41.779697000,1516,user,0,,192.168.70.134,192.168.70.129,,,,IPv4,gtpu_n3_fragment
4163,1780399142.237940000,41.780481000,1516,user,0,,192.168.70.134,192.168.70.129,,,,IPv4,gtpu_n3_fragment
4164,1780399142.237941000,41.780482000,1516,user,0,,192.168.70.134,192.168.70.129,,,,IPv4,gtpu_n3_fragment
4165,1780399142.238121000,41.780662000,1516,user,0,,192.168.70.134,192.168.70.129,,,,IPv4,gtpu_n3_fragment
4166,1780399142.238121000,41.780662000,1516,user,0,,192.168.70.134,192.168.70.129,,,,IPv4,gtpu_n3_fragment
4167,1780399142.238748000,41.781289000,1516,user,0,,192.168.70.134,192.168.70.129,,,,IPv4,gtpu_n3_fragment
4168,1780399142.238748000,41.781289000,1516,user,0,,192.168.70.134,192.168.70.129,,,,IPv4,gtpu_n3_fragment
4169,1780399142.238939000,41.781480000,1516,user,0,,192.168.70.134,192.168.70.129,,,,IPv4,gtpu_n3_fragment
4170,1780399142.238939000,41.781480000,1516,user,0,,192.168.70.134,192.168.70.129,,,,IPv4,gtpu_n3_fragment
4171,1780399142.239654000,41.782195000,1516,user,0,,192.168.70.134,192.168.70.129,,,,IPv4,gtpu_n3_fragment
4172,1780399142.239655000,41.782196000,1516,user,0,,192.168.70.134,192.168.70.129,,,,IPv4,gtpu_n3_fragment
4173,1780399142.239845000,41.782386000,1516,user,0,,192.168.70.134,192.168.70.129,,,,IPv4,gtpu_n3_fragment
4174,1780399142.239845000,41.782386000,1516,user,0,,192.168.70.134,192.168.70.129,,,,IPv4,gtpu_n3_fragment
4175,1780399142.240602000,41.783143000,1516,user,0,,192.168.70.134,192.168.70.129,,,,IPv4,gtpu_n3_fragment
4176,1780399142.240602000,41.783143000,1516,user,0,,192.168.70.134,192.168.70.129,,,,IPv4,gtpu_n3_fragment
4177,1780399142.240791000,41.783332000,1516,user,0,,192.168.70.134,192.168.70.129,,,,IPv4,gtpu_n3_fragment
4178,1780399142.240791000,41.783332000,1516,user,0,,192.168.70.134,192.168.70.129,,,,IPv4,gtpu_n3_fragment
4179,1780399142.241484000,41.784025000,1516,user,0,,192.168.70.134,192.168.70.129,,,,IPv4,gtpu_n3_fragment
4180,1780399142.241484000,41.784025000,1516,user,0,,192.168.70.134,192.168.70.129,,,,IPv4,gtpu_n3_fragment
4181,1780399142.241673000,41.784214000,1516,user,0,,192.168.70.134,192.168.70.129,,,,IPv4,gtpu_n3_fragment
4182,1780399142.241674000,41.784215000,1516,user,0,,192.168.70.134,192.168.70.129,,,,IPv4,gtpu_n3_fragment
4183,1780399142.242357000,41.784898000,1516,user,0,,192.168.70.134,192.168.70.129,,,,IPv4,gtpu_n3_fragment
4184,1780399142.242358000,41.784899000,1516,user,0,,192.168.70.134,192.168.70.129,,,,IPv4,gtpu_n3_fragment
4185,1780399142.242543000,41.785084000,1516,user,0,,192.168.70.134,192.168.70.129,,,,IPv4,gtpu_n3_fragment
4186,1780399142.242543000,41.785084000,1516,user,0,,192.168.70.134,192.168.70.129,,,,IPv4,gtpu_n3_fragment
4187,1780399142.243284000,41.785825000,1516,user,0,,192.168.70.134,192.168.70.129,,,,IPv4,gtpu_n3_fragment
4188,1780399142.243284000,41.785825000,1516,user,0,,192.168.70.134,192.168.70.129,,,,IPv4,gtpu_n3_fragment
4189,1780399142.243475000,41.786016000,1516,user,0,,192.168.70.134,192.168.70.129,,,,IPv4,gtpu_n3_fragment
4190,1780399142.243475000,41.786016000,1516,user,0,,192.168.70.134,192.168.70.129,,,,IPv4,gtpu_n3_fragment
4191,1780399142.244207000,41.786748000,1516,user,0,,192.168.70.134,192.168.70.129,,,,IPv4,gtpu_n3_fragment
4192,1780399142.244207000,41.786748000,1516,user,0,,192.168.70.134,192.168.70.129,,,,IPv4,gtpu_n3_fragment
4193,1780399142.244399000,41.786940000,1516,user,0,,192.168.70.134,192.168.70.129,,,,IPv4,gtpu_n3_fragment
4194,1780399142.244399000,41.786940000,1516,user,0,,192.168.70.134,192.168.70.129,,,,IPv4,gtpu_n3_fragment
4195,1780399142.245385000,41.787926000,1516,user,0,,192.168.70.134,192.168.70.129,,,,IPv4,gtpu_n3_fragment
4196,1780399142.245385000,41.787926000,1516,user,0,,192.168.70.134,192.168.70.129,,,,IPv4,gtpu_n3_fragment
4197,1780399142.245572000,41.788113000,1516,user,0,,192.168.70.134,192.168.70.129,,,,IPv4,gtpu_n3_fragment
4198,1780399142.245573000,41.788114000,1516,user,0,,192.168.70.134,192.168.70.129,,,,IPv4,gtpu_n3_fragment
4199,1780399142.246060000,41.788601000,1516,user,0,,192.168.70.134,192.168.70.129,,,,IPv4,gtpu_n3_fragment
4200,1780399142.246060000,41.788601000,1516,user,0,,192.168.70.134,192.168.70.129,,,,IPv4,gtpu_n3_fragment
4201,1780399142.246249000,41.788790000,1516,user,0,,192.168.70.134,192.168.70.129,,,,IPv4,gtpu_n3_fragment
4202,1780399142.246249000,41.788790000,1516,user,0,,192.168.70.134,192.168.70.129,,,,IPv4,gtpu_n3_fragment
4203,1780399142.246890000,41.789431000,1516,user,0,,192.168.70.134,192.168.70.129,,,,IPv4,gtpu_n3_fragment
4204,1780399142.246891000,41.789432000,1516,user,0,,192.168.70.134,192.168.70.129,,,,IPv4,gtpu_n3_fragment
4205,1780399142.247076000,41.789617000,1516,user,0,,192.168.70.134,192.168.70.129,,,,IPv4,gtpu_n3_fragment
4206,1780399142.247076000,41.789617000,1516,user,0,,192.168.70.134,192.168.70.129,,,,IPv4,gtpu_n3_fragment
4207,1780399142.247817000,41.790358000,1516,user,0,,192.168.70.134,192.168.70.129,,,,IPv4,gtpu_n3_fragment
4208,1780399142.247817000,41.790358000,1516,user,0,,192.168.70.134,192.168.70.129,,,,IPv4,gtpu_n3_fragment
4209,1780399142.248005000,41.790546000,1516,user,0,,192.168.70.134,192.168.70.129,,,,IPv4,gtpu_n3_fragment
4210,1780399142.248006000,41.790547000,1516,user,0,,192.168.70.134,192.168.70.129,,,,IPv4,gtpu_n3_fragment
4211,1780399142.248712000,41.791253000,1516,user,0,,192.168.70.134,192.168.70.129,,,,IPv4,gtpu_n3_fragment
4212,1780399142.248713000,41.791254000,1516,user,0,,192.168.70.134,192.168.70.129,,,,IPv4,gtpu_n3_fragment
4213,1780399142.248905000,41.791446000,1516,user,0,,192.168.70.134,192.168.70.129,,,,IPv4,gtpu_n3_fragment
4214,1780399142.248905000,41.791446000,1516,user,0,,192.168.70.134,192.168.70.129,,,,IPv4,gtpu_n3_fragment
4215,1780399142.249626000,41.792167000,1516,user,0,,192.168.70.134,192.168.70.129,,,,IPv4,gtpu_n3_fragment
4216,1780399142.249626000,41.792167000,1516,user,0,,192.168.70.134,192.168.70.129,,,,IPv4,gtpu_n3_fragment
4217,1780399142.249811000,41.792352000,1516,user,0,,192.168.70.134,192.168.70.129,,,,IPv4,gtpu_n3_fragment
4218,1780399142.249812000,41.792353000,1516,user,0,,192.168.70.134,192.168.70.129,,,,IPv4,gtpu_n3_fragment
4219,1780399142.250523000,41.793064000,1516,user,0,,192.168.70.134,192.168.70.129,,,,IPv4,gtpu_n3_fragment
4220,1780399142.250523000,41.793064000,1516,user,0,,192.168.70.134,192.168.70.129,,,,IPv4,gtpu_n3_fragment
4221,1780399142.250712000,41.793253000,1516,user,0,,192.168.70.134,192.168.70.129,,,,IPv4,gtpu_n3_fragment
4222,1780399142.250712000,41.793253000,1516,user,0,,192.168.70.134,192.168.70.129,,,,IPv4,gtpu_n3_fragment
4223,1780399142.251434000,41.793975000,1516,user,0,,192.168.70.134,192.168.70.129,,,,IPv4,gtpu_n3_fragment
4224,1780399142.251435000,41.793976000,1516,user,0,,192.168.70.134,192.168.70.129,,,,IPv4,gtpu_n3_fragment
4225,1780399142.251623000,41.794164000,1516,user,0,,192.168.70.134,192.168.70.129,,,,IPv4,gtpu_n3_fragment
4226,1780399142.251623000,41.794164000,1516,user,0,,192.168.70.134,192.168.70.129,,,,IPv4,gtpu_n3_fragment
4227,1780399142.252352000,41.794893000,1516,user,0,,192.168.70.134,192.168.70.129,,,,IPv4,gtpu_n3_fragment
4228,1780399142.252352000,41.794893000,1516,user,0,,192.168.70.134,192.168.70.129,,,,IPv4,gtpu_n3_fragment
4229,1780399142.252546000,41.795087000,1516,user,0,,192.168.70.134,192.168.70.129,,,,IPv4,gtpu_n3_fragment
